Link_ID,QBER,Signal_Count,Decoy_Count,Attacked_Flag,Key_Loss,Source_Node,Dest_Node
Link_Node_A_Node_B,0.0265,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0241,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0199,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.015,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0205,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0184,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0234,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0195,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0155,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0256,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0129,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0243,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0102,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0298,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0168,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0285,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0263,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0243,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0135,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0169,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0241,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0273,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0134,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0257,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0142,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0507,4577,730,1,0.1533,Node_B,Node_D
Link_Node_C_Node_D,0.0142,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.079,5765,1023,1,0.1516,Node_A,Node_B
Link_Node_A_Node_C,0.0243,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0118,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0207,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0132,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0271,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0161,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0243,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0103,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0273,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0161,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0139,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0103,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0228,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0217,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.2524,3282,158,1,0.9454,Node_C,Node_D
Link_Node_A_Node_B,0.019,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.012,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.013,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0225,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0107,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0505,5061,951,1,0.1542,Node_A,Node_C
Link_Node_B_Node_D,0.0218,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0112,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0124,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0244,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0155,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0264,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0166,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.018,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0246,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0143,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0157,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0132,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0105,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.028,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0222,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0135,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0713,4664,741,1,0.1834,Node_B,Node_D
Link_Node_C_Node_D,0.0478,5187,939,1,0.2182,Node_C,Node_D
Link_Node_A_Node_B,0.0249,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0289,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0144,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0153,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0266,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0168,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0119,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0191,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.022,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0208,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0189,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.2177,3431,262,1,0.9796,Node_C,Node_D
Link_Node_A_Node_B,0.0237,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0108,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0174,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0156,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0229,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0159,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0253,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0271,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.1833,2793,302,1,0.932,Node_A,Node_B
Link_Node_A_Node_C,0.0123,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0258,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0196,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0121,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.1892,2839,175,1,0.8683,Node_A,Node_C
Link_Node_B_Node_D,0.0289,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0203,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0112,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0228,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0167,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.026,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0189,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0186,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0419,4373,705,1,0.256,Node_B,Node_D
Link_Node_C_Node_D,0.0215,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0162,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0487,5116,945,1,0.1257,Node_A,Node_C
Link_Node_B_Node_D,0.044,4410,813,1,0.1556,Node_B,Node_D
Link_Node_C_Node_D,0.0175,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2327,3028,297,1,0.8419,Node_A,Node_B
Link_Node_A_Node_C,0.0174,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0221,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0127,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0171,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0134,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2399,2454,251,1,0.9103,Node_B,Node_D
Link_Node_C_Node_D,0.027,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0217,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.2149,3313,157,1,0.8866,Node_A,Node_C
Link_Node_B_Node_D,0.0263,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0264,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0282,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0121,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2691,2464,256,1,0.8263,Node_B,Node_D
Link_Node_C_Node_D,0.0174,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2132,2573,241,1,0.889,Node_A,Node_B
Link_Node_A_Node_C,0.0251,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0224,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0171,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0263,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0224,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2646,2766,118,1,0.9085,Node_B,Node_D
Link_Node_C_Node_D,0.0148,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0201,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0137,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2035,2354,294,1,0.9744,Node_B,Node_D
Link_Node_C_Node_D,0.0128,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0154,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0153,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0193,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0584,5223,946,1,0.2858,Node_C,Node_D
Link_Node_A_Node_B,0.0569,5738,904,1,0.2072,Node_A,Node_B
Link_Node_A_Node_C,0.0296,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0226,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0261,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.014,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0107,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0225,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0163,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0136,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0189,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0136,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0184,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2535,3773,127,1,0.8399,Node_A,Node_B
Link_Node_A_Node_C,0.0183,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0248,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0154,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0193,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0171,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0271,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0232,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0159,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0259,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0116,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.014,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0287,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0108,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.2261,2854,160,1,0.8271,Node_C,Node_D
Link_Node_A_Node_B,0.0107,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0177,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0217,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0122,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.076,5735,883,1,0.138,Node_A,Node_B
Link_Node_A_Node_C,0.0115,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.019,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0168,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0206,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0203,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0228,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0138,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0234,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0231,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0277,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0215,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0246,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0268,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.02,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0299,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0211,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.029,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.019,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0223,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0279,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0153,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0227,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0279,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0227,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0246,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0178,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0262,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.2609,2832,152,1,0.8048,Node_A,Node_C
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0212,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0269,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0244,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0197,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0133,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0163,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0278,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0239,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.012,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0239,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.019,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0216,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0278,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0241,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0165,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0169,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0151,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.014,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0225,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0294,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0221,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0118,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0113,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0274,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0131,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0178,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0253,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0242,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0127,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0126,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0237,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0116,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0132,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2519,3547,302,1,0.9243,Node_A,Node_B
Link_Node_A_Node_C,0.195,3139,174,1,0.8048,Node_A,Node_C
Link_Node_B_Node_D,0.0205,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0217,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0148,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0224,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0201,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.1671,3491,262,1,0.8517,Node_C,Node_D
Link_Node_A_Node_B,0.0185,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0116,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0136,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0183,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0143,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0201,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0146,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.021,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0172,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0226,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0124,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0174,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0258,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0379,5010,947,1,0.1645,Node_A,Node_C
Link_Node_B_Node_D,0.0145,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.018,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0287,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0168,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2563,2061,183,1,0.818,Node_B,Node_D
Link_Node_C_Node_D,0.0263,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.025,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.023,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0135,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.2336,2967,146,1,0.8898,Node_C,Node_D
Link_Node_A_Node_B,0.0167,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0579,4996,908,1,0.2404,Node_A,Node_C
Link_Node_B_Node_D,0.0567,4347,777,1,0.1915,Node_B,Node_D
Link_Node_C_Node_D,0.0256,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0455,5543,888,1,0.1926,Node_A,Node_B
Link_Node_A_Node_C,0.0177,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0156,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0214,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0214,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.1646,2319,132,1,0.8573,Node_A,Node_C
Link_Node_B_Node_D,0.0239,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0295,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0276,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0233,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0135,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.011,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0219,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0297,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0147,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0165,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0148,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0258,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0237,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.012,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0192,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0296,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0281,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0281,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0157,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0682,5319,897,1,0.2283,Node_A,Node_C
Link_Node_B_Node_D,0.0128,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0284,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0204,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.023,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0214,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0233,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0117,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.021,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0146,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0254,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0672,5513,929,1,0.2131,Node_A,Node_B
Link_Node_A_Node_C,0.028,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0281,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.016,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0176,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0238,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.026,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0269,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0137,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0195,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.019,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0203,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.022,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0226,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0236,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0264,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0257,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0532,5326,897,1,0.1921,Node_A,Node_C
Link_Node_B_Node_D,0.03,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0173,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0204,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0146,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0121,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0141,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0217,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0177,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.014,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0274,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0114,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0154,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0199,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.014,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0139,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0191,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.026,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0196,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0275,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2329,2580,261,1,0.9253,Node_B,Node_D
Link_Node_C_Node_D,0.0272,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0726,5669,943,1,0.2573,Node_A,Node_B
